"Time / s","Vm1:Measured voltage","Vm2:Measured voltage"
0.0025978756091642858,0.9988287681793786,-0.9988287681793786
0.0025978756091643595,0,0
0.0025999999999999266,0,0
0.0026000000000000003,0,0
0.0026021437689052579,0,0
0.0026021437689053343,0.9988471374771476,-0.9988471374771476
0.0026604904605080615,0.99881236718063782,-0.99881236718063782
0.0026604904605081379,0.99881236718063782,0
0.0026873741026947539,0.99879870973400342,0
0.0026873741026948303,0,0
0.0026999999999999234,0,0
0.0027000000000000001,0,0
0.0027123662707578757,0,0
0.0027123662707579555,0.99890491527137115,0
0.0027407453246067652,0.9988812916136377,0
0.002740745324606845,0.9988812916136377,-0.9988812916136377
0.0027968811537725049,0.99884128753045698,-0.99884128753045698
0.0027968811537725847,0,0
0.0027999999999999202,0,0
0.0028,0,0
0.0028031531883479593,0,0
0.0028031531883480417,0.99886789399570808,-0.99886789399570808
0.0028574473832178805,0.99883151748238053,-0.99883151748238053
0.0028574473832179629,0.99883151748238053,0
0.0028894055335219222,0.99881329100959715,0
0.0028894055335220046,0,0
0.0028999999999999178,0,0
0.0029000000000000002,0,0
0.0029103924070011987,0,0
0.0029103924070012837,0.9989020397859818,0
0.002943898013582353,0.99887474346856719,0
0.002943898013582438,0.99887474346856719,-0.99887474346856719
0.0029957046741415326,0.998838681502769,-0.998838681502769
0.0029957046741416176,0,0
0.0029999999999999146,0,0
0.0030000000000000001,0,0
0.0030043505655549608,0,0
0.0030043505655550492,0.9988752800833548,-0.9988752800833548
0.0030543762409761597,0.99884025492744344,-0.99884025492744344
0.0030543762409762482,0.99884025492744333,0
0.0030912768552645619,0.99881828006529449,0
0.0030912768552646503,0,0
0.0030999999999999123,0,0
0.0031000000000000003,0,0
0.0031085704511758833,0,0
0.0031085704511759744,0.99889159712477937,0
0.0031470759450876028,0.99886190026707355,0
0.0031470759450876939,0.99886190026707355,-0.99886190026707355
0.0031943512178247055,0.99883078880868092,-0.99883078880868092
0.0031943512178247966,0,0
0.0031999999999999091,0,0
0.0032000000000000002,0,0
0.0032057316042384894,0,0
0.0032057316042385831,0.99887904665647131,-0.99887904665647131
0.0032512886127629972,0.998846307109308,-0.998846307109308
0.0032512886127630909,0.998846307109308,0
0.0032929808717838973,0.9988208260320518,0
0.003292980871783991,0,0
0.0032999999999999063,0,0
0.0033,0,0
0.003306907765514986,0,0
0.0033069077655150823,0.99888010742828626,0
0.0033502659760757687,0.99884866668146155,0
0.0033502659760759018,0.99884866668146144,-0.99884866668146144
0.0033928264763843376,0.99882235118468987,-0.99882235118468987
0.0033928264763844339,0,0
0.0033999999999999035,0,0
0.0034000000000000002,0,0
0.0034072912289579947,0,0
0.0034072912289580945,0.99888378174330517,-0.99888378174330517
0.0034481961309362685,0.99885347106262512,-0.99885347106262512
0.0034481961309363682,0.99885347106262501,0
0.0034945111173106656,0.99882426913640965,0
0.0034945111173107653,0,0
0.0034999999999999008,0,0
0.0035000000000000001,0,0
0.0035054111498321818,0,0
0.0035054111498322841,0.99887078887003233,0
0.0035534549063889298,0.99883776425108739,0
0.0035534549063890321,0.99883776425108728,-0.99883776425108728
0.0035911367579188249,0.99881568072890226,-0.99881568072890226
0.0035911367579189273,0,0
0.003599999999999898,0,0
0.0036000000000000003,0,0
0.0036090235986972223,0,0
0.0036090235986973272,0.99889159717137577,-0.99889159717137577
0.00364511044355776,0.99886364343422429,-0.99886364343422429
0.0036451104435578649,0.99886364343422429,0
0.0036958618773141952,0.99883015339374392,0
0.0036958618773143001,0,0
0.0036999999999998952,0,0
0.0037000000000000002,0,0
0.0037040868114429503,0,0
0.0037040868114430587,0.99886525291111228,0
0.0037566295410661529,0.99883040673708201,0
0.0037566295410662613,0.9988304067370819,-0.9988304067370819
0.003789288958101504,0.99881193074555641,-0.99881193074555641
0.0037892889581016124,0,0
0.003799999999999892,0,0
0.0038,0,0
0.0038109221244012718,0,0
0.0038109221244013829,0.9989034093422039,-0.9989034093422039
0.0038420431767044018,0.9988777962709976,-0.9988777962709976
0.0038420431767045128,0.99887779627099749,0
0.0038970282053762896,0.9988391762452119,0
0.0038970282053764006,0,0
0.0038999999999998892,0,0
0.0039000000000000003,0,0
0.0039029403364398128,0,0
0.0039029403364399264,0.99886431835184131,0
0.0039597767526154621,0.99882709115052426,0
0.0039597767526155766,0.99882709115052415,-0.99882709115052415
0.0039872905298912777,0.99881170132543995,-0.99881170132543995
0.0039872905298913922,0,0
0.0039999999999998865,0,0
0.0040000000000000001,0,0
0.0040129794905133754,0,0
0.0040129794905134917,0.99891955029318524,-0.99891955029318524
0.0040390058968002426,0.9988964453384972,-0.9988964453384972
0.0040390058968003588,0.99889644533849709,0
0.0040980059361130439,0.99885163685784883,0
0.0040980059361131601,0,0
0.0040999999999998841,0,0
0.0041000000000000003,0,0
0.0041019766624842907,0,0
0.0041019766624844104,0.99886840159532664,0
0.0041628835428220209,0.9988279718706673,0
0.0041628835428221406,0.99882797187066719,-0.99882797187066719
0.0041851494520664797,0.99881532772796822,-0.99881532772796822
0.0041851494520665994,0,0
0.0041999999999998809,0,0
0.0042000000000000006,0,0
0.0042151876805172706,0,0
0.004215187680517392,0.9989400600559678,-0.9989400600559678
0.0042360100730033318,0.99891987412954231,-0.99891987412954231
0.0042360100730034532,0.9989198741295422,0
0.0042987916942176163,0.99886764784506321,0
0.0042987916942177377,0,0
0.0042999999999998777,0,0
0.0043,0,0
0.0043012000532851426,0,0
0.0043012000532852675,0.9988777033534918,0
0.0043659371036686174,0.99883303822743352,0
0.0043659371036687423,0.99883303822743341,-0.99883303822743341
0.0043828741967230581,0.99882301736443002,-0.99882301736443002
0.004382874196723183,0,0
0.0043999999999998754,0,0
0.0044000000000000003,0,0
0.0044175380064561598,0,0
0.0044175380064562881,0.99896482751310478,-0.99896482751310478
0.00443306703968611,0.99894824024673667,-0.99894824024673667
0.0044330670396862384,0.99894824024673656,0
0.0044993828997216719,0.99888723524303524,0
0.0044993828997218002,0,0
0.004499999999999873,0,0
0.0045000000000000005,0,0
0.0045006140749432356,0,0
0.0045006140749433658,0.99889229780026512,0
0.0045689248769581765,0.99884219939882279,0
0.0045689248769583066,0.99884219939882268,-0.99884219939882268
0.0045804736958648638,0.99883491441902816,-0.99883491441902816
0.0045804736958649939,0,0
0.004599999999999869,0,0
0.0045999999999999999,0,0
0.0046200211423651156,0,0
0.0046200211423652491,0.99899365931327189,-0.99899365931327189
0.0046301879590473207,0.9989816251796082,-0.9989816251796082
0.0046301879590474543,0.99898162517960809,0
0.004699777769596741,0.99891038563011825,0
0.0046997777695968745,0,0
0.0046999999999998666,0,0
0.0047000000000000002,0,0
0.0047002215743481429,0,0
0.00470022157434828,0.9989121751817196,0
0.0047718346122419654,0.99885532553984735,0
0.0047718346122421025,0.99885532553984724,-0.99885532553984724
0.0047779573072084715,0.99885112981450763,-0.99885112981450763
0.0047779573072086086,0,0
0.0047999999999998643,0,0
0.0048000000000000004,0,0
0.0048226271615134384,0,0
0.0048226271615135772,0.99902631465052483,-0.99902631465052483
0.0048273837839010389,0.99902005689418238,-0.99902005689418238
0.0048273837839011777,0.99902005689418227,0
0.0048999753158375722,0.99893706818224992,0
0.004899975315837711,0,0
0.0048999999999998602,0,0
0.0048999999999999998,0,0
0.0049000246598160128,0,0
0.0049000246598161551,0.99893726242111525,0
0.004974654422680155,0.99887226817386521,0
0.0049746544226802972,0.9988722681738651,-0.9988722681738651
0.0049753347793078054,0.99887175452831023,-0.99887175452831023
0.0049753347793079477,0,0
0.0049999999999998579,0,0
0.0050000000000000001,0,0
0.0050246652206921219,0,0
0.0050246652206922676,0,0.99906015849283103
0.005025345577319722,0,0.99905917135963573
0.005025345577319899,0.99905917135963551,0
0.0050999753401838443,0.99896470285523098,0
0.00509997534018399,0,0
0.0050999999999998555,0,0
0.0051000000000000004,0,0
0.0051000246841622857,0,0
0.0051000246841624332,0.99896489204416983,0
0.0051726162160988928,0.99889492308988248,0
0.0051726162160990402,0,0.99889492308988237
0.0051773728384864196,0,0.99889096285952605
0.005177372838486567,0,0
0.0051999999999998532,0,0
0.0052000000000000006,0,0
0.005222042692791461,0,0
0.0052220426927916119,0,0.99906007370631178
0.0052281653877580348,0,0.99905128113438757
0.0052281653877581857,0.99905128113438735,0
0.0052997784256517974,0.99896198612913811,0
0.0052997784256519484,0,0
0.0052999999999998491,0,0
0.0053,0,0
0.0053002222304031925,0,0
0.0053002222304033451,0.99896369093355186,0
0.0053698120409526031,0.99889653045244464,0
0.0053698120409527558,0,0.99889653045244453
0.0053799788576348083,0,0.99888809047486193
0.005379978857634961,0,0
0.0053999999999998468,0,0
0.0054000000000000003,0,0
0.0054195263041349941,0,0
0.0054195263041351503,0,0.99903958997918973
0.0054310751230417587,0,0.99902402904347254
0.0054310751230419148,0.99902402904347232,0
0.0054993859250566128,0.99894445002449639,0
0.0054993859250568435,0,0
0.0054999999999998444,0,0
0.0055000000000000005,0,0
0.0055006171002782494,0,0
0.005500617100278409,0.99894925228136122,0
0.0055669329603137471,0.99888802614392991,0
0.0055669329603139067,0,0.9988880261439298
0.0055824619935437763,0,0.99887573720509548
0.0055824619935439359,0,0
0.0055999999999998403,0,0
0.0055999999999999999,0,0
0.0056171258032768614,0,0
0.0056171258032770227,0,0.99901119528823812
0.0056340628963313204,0,0.99899032773075591
0.0056340628963314817,0.99899032773075569,0
0.0056987999467147769,0.99892162441055221,0
0.0056987999467149383,0,0
0.005699999999999838,0,0
0.0057000000000000002,0,0
0.0057012083057823232,0,0
0.005701208305782488,0.99893120059669016,0
0.0057639899269965262,0.99887662112106179,0
0.005763989926996691,0,0.99887662112106168
0.0057848123194827296,0,0.99886114999930731
0.0057848123194828944,0,0
0.0057999999999998357,0,0
0.0058000000000000005,0,0
0.0058148505479333774,0,0
0.0058148505479335456,0,0.99898105772706514
0.0058371164571779793,0,0.99895627986591473
0.0058371164571781476,0.99895627986591451,0
0.0058980233375156496,0.99889808264493463,0
0.0058980233375158179,0,0
0.0058999999999998325,0,0
0.0058999999999999999,0,0
0.0059019940638868982,0,0
0.0059019940638870682,0.99891416932965116,0
0.0059609941031996726,0.99886587710507801,0
0.0059609941031998426,0,0.9988658771050779
0.0059870205094865398,0,0.99884771097866054
0.0059870205094867098,0,0
0.0059999999999998293,0,0
0.0060000000000000001,0,0
0.0060127094701087225,0,0
0.006012709470108896,0,0.99895229170720223
0.0060402232473845381,0,0.99892475635832501
0.0060402232473847116,0.99892475635832478,0
0.0060970596635601306,0.99887604318258105,0
0.0060970596635603041,0,0
0.0060999999999998269,0,0
0.0061000000000000004,0,0
0.0061029717946236555,0,0
0.0061029717946238324,0.99890038679521287,0
0.0061579568232954553,0.99885759891908821,0
0.0061579568232956322,0,0.99885759891908799
0.0061890778755987284,0,0.99883697981196473
0.0061890778755989053,0,0
0.0061999999999998246,0,0
0.0062000000000000006,0,0
0.0062107110418983535,0,0
0.0062107110418985322,0,0.99892652966306561
0.0062433704589338473,0,0.99889708808821975
0.006243370458934026,0.99889708808821964,0
0.0062959131885570495,0.99885660587670111,0
0.0062959131885572282,0,0
0.0062999999999998214,0,0
0.0063,0,0
0.0063041381226856619,0,0
0.0063041381226858441,0.99889091172959033,0
0.0063548895564420971,0.99885274284170433,0
0.0063548895564422793,0,0.99885274284170422
0.0063909764013027259,0,0.99882965658389811
0.006390976401302908,0,0
0.0063999999999998182,0,0
0.0064000000000000003,0,0
0.0064088632420810331,0,0
0.0064088632420812169,0,0.99890467713800613
0.0064465450936110197,0,0.9988738661681511
0.0064465450936112036,0.99887386616815099,0
0.0064945888501677677,0.99884033977143083,0
0.0064945888501679516,0,0
0.0064999999999998158,0,0
0.0065000000000000006,0,0
0.0065054888826892414,0,0
0.0065054888826894287,0.99888622364987167,0
0.0065518038690635886,0.9988518520951527,0
0.0065518038690637759,0,0.99885185209515259
0.0065927087710418624,0,0.99882603614635401
0.0065927087710420497,0,0
0.0065999999999998126,0,0
0.0066,0,0
0.0066071735236156622,0,0
0.006607173523615853,0,0.99888727447232162
0.0066497340239241188,0,0.99885532118992637
0.0066497340239243096,0.99885532118992615,0
0.0066930922344848711,0.99882756259268524,0
0.0066930922344850619,0,0
0.0066999999999998094,0,0
0.0067000000000000002,0,0
0.0067070191282161025,0,0
0.006707019128216295,0.99888650532773748,0
0.006748711387237003,0.99885526494979737,0
0.0067487113872371956,0,0.99885526494979726
0.006794268395761415,0,0.99882622281537281
0.0067942683957616075,0,0
0.0067999999999998071,0,0
0.0068000000000000005,0,0
0.0068056487821751971,0,0
0.0068056487821753931,0,0.99887466911256528
0.0068529240549123523,0,0.99884150373844138
0.0068529240549125483,0.99884150373844127,0
0.0068914295488241174,0.99881847351500852,0
0.0068914295488243134,0,0
0.0068999999999998047,0,0
0.0069000000000000008,0,0
0.006908723144735395,0,0
0.0069087231447355945,0.99889177858881195,0
0.0069456237590237412,0.99886321341184414,0
0.0069456237590239406,0,0.99886321341184403
0.0069956494344449952,0,0.99883023203325849
0.0069956494344451947,0,0
0.0069999999999998015,0,0
0.0070000000000000001,0,0
0.007004295325858367,0,0
0.0070042953258585682,0,0.9988670968925546
0.0070561019864175045,0,0.99883237111932865
0.0070561019864177057,0.99883237111932854,0
0.0070896075929988015,0.99881321599733686,0
0.0070896075929990027,0,0
0.0070999999999997983,0,0
0.0071000000000000004,0,0
0.0071105944664780372,0,0
0.0071105944664782419,0.99890197040775841,0
0.0071425526167820177,0.99887586921944138,0
0.0071425526167822224,0,0.99887586921944127
0.007196846811651939,0,0.99883803864025333
0.0071968468116521437,0,0
0.007199999999999796,0,0
0.0072000000000000007,0,0
0.0072031188462273917,0,0
0.0072031188462275998,0,0.99886471970511981
0.0072592546753931951,0,0.99882782980917806
0.0072592546753934032,0.99882782980917795,0
0.0072876337292421241,0.99881190721097679,0
0.0072876337292423323,0,0
0.0072999999999997928,0,0
0.0073000000000000001,0,0
0.0073126258973051413,0,0
0.0073126258973053512,0.99891694599867764,0
0.0073395095394918342,0.99889336444751131,0
0.0073395095394920441,0,0.9988933644475112
0.0073978562310946377,0,0.9988495998601693
0.0073978562310948476,0,0
0.0073999999999997904,0,0
0.0074000000000000003,0,0
0.0074021243908355717,0,0
0.0074021243908357851,0,0.99886764243855053
0.0074623690978183419,0,0.99882775696124837
0.0074623690978185553,0.99882775696124826,0
0.007485515850926671,0.99881465144381054,0
0.0074855158509268844,0,0
0.0074999999999997872,0,0
0.0075000000000000006,0,0
0.0075148095355841785,0,0
0.0075148095355843953,0.99893652636308994,0
0.0075365060151309201,0.9989157998791055,0
0.0075365060151311369,0,0.99891579987910528
0.0075986741853205442,0,0.99886486624887982
0.007598674185320761,0,0
0.007599999999999784,0,0
0.0076,0,0
0.0076013163374124707,0,0
0.0076013163374126893,0,0.99887592022319938
0.0076654324097956712,0,0.99883201194922833
0.0076654324097958897,0.9988320119492281,0
0.0076832623502259435,0.99882154576247206,0
0.007683262350226162,0,0
0.0076999999999997817,0,0
0.0077000000000000002,0,0
0.0077171368030477814,0,0
0.0077171368030480034,0.99896049857454372,0
0.0077335534031364433,0.99894324750228081,0
0.0077335534031366653,0,0.99894324750228058
0.0077992979615965526,0,0.99888378685592605
0.007799297961596857,0,0
0.0077999999999997785,0,0
0.0078000000000000005,0,0
0.0078006983698851408,0,0
0.0078006983698853645,0,0.99888956133170403
0.0078684320074182343,0,0.99884044310938458
0.0078684320074184598,0.99884044310938447,0
0.0078808820848474022,0.99883268188295193,0
0.0078808820848476277,0,0
0.007899999999999777,0,0
0.0079000000000000008,0,0
0.0079195984775806243,0,0
0.0079195984775808533,0.99898862269864397,0
0.0079306628969918348,0.99897575022313678,0
0.0079306628969920637,0,0.99897575022313656
0.0079997256441107136,0,0.99890631155158383
0.0079997256441109426,0,0
0.0079999999999997729,0,0
0.0080000000000000002,0,0
0.0080002734564189187,0,0
0.0080002734564191477,0,0.99890852832481225
0.0080713555850063685,0,0.9988528921000096
0.0080713555850065975,0.99885289210000949,0
0.0080783843439603022,0.99884814613845341,0
0.0080783843439605311,0,0
0.0080999999999997688,0,0
0.0080999999999999996,0,0
0.0081221847298359254,0,0
0.0081221847298361578,0.99902063716023926,0
0.0081278454869842705,0.99901332031484469,0
0.0081278454869845029,0,0.99901332031484436
0.0081999561126319068,0,0.99893239191722483
0.0081999561126321393,0,0
0.0081999999999997682,0,0
0.0082000000000000007,0,0
0.0082000438296693425,0,0
0.0082000438296695784,0,0.99893273870319554
0.0082741911913379283,0,0.99886919700849208
0.0082741911913381642,0.99886919700849186,0
0.0082757788134263845,0.99886801845211348,0
0.0082757788134266205,0,0
0.0082999999999997642,0,0
0.0083000000000000001,0,0
0.0083248851635486371,0,0
0.008324885163548873,0.9990562610571091,0
0.0083251119231771212,0.99905593504997503,0
0.0083251119231773571,0,0.9990559350499747
0.0083333333333330956,0,0.99904429858676536
0.0083333333333333332,0,0.99904429858676502
0.0083999890377794897,0,0.99896197957703015
0.0083999890377797291,0,0
0.0083999999999997618,0,0
0.0084000000000000012,0,0
0.0084000109694350907,0,0
0.0084000109694353335,0,0.99896206389029707
0.0084730755404355176,0,0.99889236927172986
0.0084730755404357604,-0.99889236927172964,0.99889236927172964
0.0084769272835186482,-0.99888919326877013,0.99888919326877013
0.0084769272835188911,0,0
0.0084999999999997595,0,0
0.0085000000000000006,0,0
0.008522472678655385,0,0
0.0085224726786556279,-0.99906162186061498,0.99906162186061498
0.0085276888593742127,-0.99905408888512826,0.99905408888512826
0.0085276888593744556,0,0.99905408888512792
0.0085998248730753696,0,0.99896356603293368
0.0085998248730756125,0,0
0.0085999999999997554,0,0
0.0086,0,0
0.0086001755879074621,0,0
0.0086001755879077085,0,0.99896491142869537
0.0086702848976345139,0,0.99889703249969775
0.0086702848976347602,-0.99889703249969752,0.99889703249969752
0.0086795527781660681,-0.99888930905239637,0.99888930905239637
0.0086795527781663145,0,0
0.0086999999999997531,0,0
0.0087000000000000011,0,0
0.0087199379131027988,0,0
0.0087199379131030486,-0.99904361441647371,0.99904361441647371
0.0087305844220431535,-0.99902908960178438,0.99902908960178438
0.0087305844220434033,0,0.99902908960178405
0.0087994648439538008,0,0.99894778730544731
0.0087994648439541599,0,0
0.0087999999999997507,0,0
0.0088000000000000005,0,0
0.0088005376177108918,0,0
0.0088005376177111901,0,0.998951959702845
0.0088674175468295181,0,0.99888967996955469
0.0088674175468297714,-0.99888967996955447,0.99888967996955447
0.0088820570996162498,-0.99887798858081978,0.99887798858081978
0.008882057099616503,0,0
0.0088999999999997467,0,0
0.0088999999999999999,0,0
0.0089175174367802819,0,0
0.0089175174367805386,-0.99901608239731621,0.99901608239731621
0.0089335600305837717,-0.99899600216264306,0.99899600216264306
0.0089335600305840285,0,0.99899600216264273
0.0089989109339213124,0,0.9989255018132982
0.0089989109339215691,0,0
0.0089999999999997461,0,0
0.0090000000000000011,0,0
0.0090010962029187791,0,0
0.0090010962029190393,0,0.99893416327125795
0.0090644844023343718,0,0.99887849534290374
0.009064484402334632,-0.99887849534290352,0.99887849534290352
0.0090844302248921059,-0.99886351807550267,0.99886351807550267
0.0090844302248923661,0,0
0.009099999999999742,0,0
0.0091000000000000004,0,0
0.009115220674982133,0,0
0.0091152206749823932,-0.99898600545376848,0.99898600545376848
0.0091366034913302301,-0.9989617946371474,0.9989617946371474
0.0091366034913304903,0,0.99896179463714707
0.0091981658680531583,0,0.99890191413755003
0.0091981658680534185,0,0
0.0091999999999997379,0,0
0.0091999999999999998,0,0
0.0092018496932326672,0,0
0.0092018496932329309,0,0.99891679448301196
0.0092614965940295384,0,0.99886750822094095
0.009261496594029802,-0.99886750822094073,0.99886750822094073
