"Time / s","Vm1:Measured voltage","Vm2:Measured voltage"
0.0011999999999999661,0,0
0.0012000000000000001,0,0
0.0012054715110244641,0,0
0.001205471511024501,0.98758100116305292,-0.98758100116305292
0.0012674483886825558,0.98985779146459063,-0.98985779146459063
0.0012674483886825926,0,-0.98985779146459185
0.0012770894469686953,0,-0.99016725300133257
0.0012770894469687321,0,0
0.0012999999999999633,0,0
0.0013000000000000002,0,0
0.0013234366006814352,0,0
0.0013234366006814751,0,-0.9917182033185441
0.0013317177189881106,0,-0.99192841368267459
0.0013317177189881505,0.99192841368267559,-0.99192841368267559
0.0013948360108266107,0.99333508398675097,-0.99333508398675097
0.0013948360108266505,0,0
0.0013999999999999601,0,0
0.0014,0,0
0.0014051517856722845,0,0
0.001405151785672327,0.99358492560261824,-0.99358492560261824
0.0014700514324455518,0.99467236859048047,-0.99467236859048047
0.0014700514324455943,0,-0.99467236859048114
0.0014748066884439264,0,-0.99474222374489552
0.0014748066884439689,0,0
0.0014999999999999573,0,0
0.0015,0,0
0.0015257979160839554,0,0
0.0015257979160840009,0,-0.99564706989881502
0.0015292034369790357,0,-0.9956849895291715
0.0015292034369790812,0.99568498952917206,-0.99568498952917206
0.001594988591288894,0.99633088189297558,-0.99633088189297558
0.0015949885912889396,0,0
0.0015999999999999545,0,0
0.0016000000000000001,0,0
0.0016050084421042911,0,0
0.0016050084421043384,0.99646454949345398,-0.99646454949345398
0.001666666666666618,0.99691504177723322,-0.99691504177723322
0.0016666666666666653,0.99691504177723356,-0.99691504177723356
0.0016724294090704338,0.99695211776211112,-0.99695211776211112
0.0016724294090704819,0.99695211776211135,0
0.0016725722643272066,0.99695302682819209,0
0.0016725722643272547,0,0
0.0016999999999999518,0,0
0.0017000000000000001,0,0
0.0017267682222322895,0,0
0.0017267682222323407,0.99750716592525879,0
0.0017282582394778378,0.99751356537746017,0
0.001728258239477889,0.99751356537746039,-0.99751356537746039
0.0017949634527231599,0.99776666871134811,-0.99776666871134811
0.001794963452723211,0,0
0.001799999999999949,0,0
0.0018000000000000002,0,0
0.0018050425142434998,0,0
0.001805042514243554,0.997848502118863,-0.997848502118863
0.0018699667835098087,0.99802395885181339,-0.99802395885181339
0.0018699667835098629,0.9980239588518135,0
0.0018750006683419908,0.99803587901709934,0
0.001875000668342045,0,0
0.001899999999999946,0,0
0.0019,0,0
0.0019244214456149635,0,0
0.0019244214456150203,0.99836441181341773,0
0.001930807629896388,0.99837152791746675,0
0.0019308076298964448,0.99837152791746686,-0.99837152791746686
0.0019947611662899821,0.99843422171411411,-0.99843422171411411
0.0019947611662900393,0,0
0.0019999999999999432,0,0
0.002,0,0
0.0020052543402066872,0,0
0.002005254340206747,0.99849390650340508,-0.99849390650340508
0.0020674282752026997,0.99852984846207149,-0.99852984846207149
0.0020674282752027595,0.99852984846207149,0
0.0020773268482262475,0.99853484401626114,0
0.0020773268482263073,0,0
0.0020999999999999405,0,0
0.0021000000000000003,0,0
0.0021221721781910312,0,0
0.0021221721781910937,0.99875906420490068,0
0.0021334357412286548,0.99875535663945847,0
0.0021334357412287172,0.99875535663945847,-0.99875535663945847
0.0021943829954401773,0.99873777321428936,-0.99873777321428936
0.0021943829954402397,0,0
0.0021999999999999377,0,0
0.0022000000000000001,0,0
0.002205643553515792,0,0
0.002205643553515857,0.99878933298082972,-0.99878933298082972
0.0022648236030072154,0.99876550980760737,-0.99876550980760737
0.0022648236030072804,0.99876550980760725,0
0.0022795414694007639,0.99876035353285153,0
0.0022795414694008289,0,0
0.0022999999999999345,0,0
0.0023,0,0
0.0023200291584761319,0,0
0.0023200291584762004,0.99893297972324346,0
0.0023361318676007716,0.99891764407830297,0
0.0023361318676008401,0.99891764407830297,-0.99891764407830297
0.0023938308836891783,0.99886963793845407,-0.99886963793845407
0.0023938308836892468,0,0
0.0023999999999999321,0,0
0.0024000000000000002,0,0
0.0024062090770643344,0,0
0.0024062090770644055,0.998920289910322,-0.998920289910322
0.0024621627074581302,0.99887309408264813,-0.99887309408264813
0.0024621627074582013,0.99887309408264813,0
0.0024816356981141995,0.99885883551043053,0
0.0024816356981142706,0,0
0.0024999999999999289,0,0
0.0025000000000000001,0,0
0.0025180007602477331,0,0
0.0025180007602478068,0.99900263430429115,0
0.0025388849910301472,0.99897772712753796,0
0.0025388849910302209,0.99897772712753796,-0.99897772712753796
0.0025931074399976137,0.99892138698753663,-0.99892138698753663
0.0025931074399976875,0,0
0.0025999999999999266,0,0
0.0026000000000000003,0,0
0.0026069491199828617,0,0
0.002606949119982938,0.99897528946535197,-0.99897528946535197
0.0026594557167112509,0.99892099483126595,-0.99892099483126595
0.0026594557167113272,0.99892099483126584,0
0.0026836012375819605,0.99889936247183686,0
0.0026836012375820368,0,0
0.0026999999999999234,0,0
0.0027000000000000001,0,0
0.0027160949609963121,0,0
0.0027160949609963919,0.99902416218698009,0
0.002741683831074683,0.99899195629359727,0
0.0027416838310747628,0.99899195629359716,-0.99899195629359716
0.0027922159219190964,0.99893667014951582,-0.99893667014951582
0.0027922159219191762,0,0
0.0027999999999999202,0,0
0.0028,0,0
0.0028078611775365879,0,0
0.0028078611775366703,0.9989965344463354,-0.9989965344463354
0.0028567129122311734,0.99894216581778261,-0.99894216581778261
0.0028567129122312558,0.9989421658177825,0
0.0028854303609660882,0.99891451221110128,0
0.0028854303609661706,0,0
0.0028999999999999178,0,0
0.0029000000000000002,0,0
0.0029143193111145806,0,0
0.0029143193111146656,0.9990246586492969,0
0.0029445168961757138,0.99898691751787716,0
0.0029445168961757988,0.99898691751787705,-0.99898691751787705
0.0029911602166763011,0.99893632820215372,-0.99893632820215372
0.0029911602166763861,0,0
0.0029999999999999146,0,0
0.0030000000000000001,0,0
0.003008942034175999,0,0
0.0030089420341760874,0.99900412367706437,-0.99900412367706437
0.0030539446942770719,0.99895252385130529,-0.99895252385130529
0.0030539446942771603,0.99895252385130517,0
0.0030871159410712215,0.99891964016779,0
0.0030871159410713099,0,0
0.0030999999999999123,0,0
0.0031000000000000003,0,0
0.0031126809039267308,0,0
0.0031126809039268219,0.99901724143441217,0
0.0031473725363746086,0.99897513170126895,0
0.0031473725363746997,0.99897513170126884,-0.99897513170126884
0.0031899448203263105,0.99893033896486572,-0.99893033896486572
0.0031899448203264015,0,0
0.0031999999999999091,0,0
0.0032000000000000002,0,0
0.003210187769844948,0,0
0.0032101877698450416,0.99900760365429808,-0.99900760365429808
0.0032511615472356247,0.99895978979423927,-0.99895978979423927
0.0032511615472357184,0.99895978979423916,0
0.0032886514766663527,0.99892197171067265,0
0.0032886514766664464,0,0
0.0032999999999999063,0,0
0.0033,0,0
0.0033111863466700206,0,0
0.0033111863466701169,0.99900829491369258,0
0.0033502389970668312,0.9989624710818924,0
0.0033502389970669457,0.99896247108189218,-0.99896247108189218
0.0033885748151708654,0.99892350354703574,-0.99892350354703574
0.0033885748151709616,0,0
0.0033999999999999035,0,0
0.0034000000000000002,0,0
0.0034115937696338429,0,0
0.0034115937696339426,0.99901147805014945,-0.99901147805014945
0.0034483740048490514,0.99896773676988915,-0.99896773676988915
0.0034483740048491512,0.99896773676988904,0
0.0034900311153682104,0.99892489301264786,0
0.0034900311153683102,0,0
0.0034999999999999008,0,0
0.0035000000000000001,0,0
0.0035098417325485649,0,0
0.0035098417325486672,0.99900095261671629,0
0.0035531044734432157,0.99895166192053675,0
0.003553104473443318,0.99895166192053664,-0.99895166192053664
0.0035870558455665977,0.99891815449335919,-0.99891815449335919
0.0035870558455667,0,0
0.003599999999999898,0,0
0.0036000000000000003,0,0
0.0036131547368446395,0,0
0.0036131547368447444,0.99901783420108936,-0.99901783420108936
0.0036455926153809463,0.99897823147625564,-0.99897823147625564
0.0036455926153810513,0.99897823147625553,0
0.0036912496730566401,0.99892997679129969,0
0.0036912496730567451,0,0
0.0036999999999998952,0,0
0.0037000000000000002,0,0
0.0037086526139864626,0,0
0.003708652613986571,0.99899677026752742,0
0.0037559571652628068,0.99894393883715105,0
0.0037559571652629152,0.99894393883715094,-0.99894393883715094
0.003785394092281129,0.99891544614856453,-0.99891544614856453
0.0037853940922812374,0,0
0.003799999999999892,0,0
0.0038,0,0
0.0038148647095106645,0,0
0.0038148647095107755,0.99902759501728544,-0.99902759501728544
0.0038428279067654085,0.99899221468748289,-0.99899221468748289
0.0038428279067655195,0.99899221468748267,0
0.0038923026498165602,0.99893793910130713,0
0.0038923026498166712,0,0
0.0038999999999998892,0,0
0.0039000000000000003,0,0
0.0039076239772165879,0,0
0.0039076239772167023,0.9989965287592375,0
0.0039587853315954519,0.99893982655148295,0
0.0039587853315955664,0.99893982655148283,-0.99893982655148283
0.0039835962455375649,0.99891596958510132,-0.99891596958510132
0.0039835962455376794,0,0
0.0039999999999998865,0,0
0.0040000000000000001,0,0
0.0040167170803909686,0,0
0.0040167170803910848,0.99904111604643142,-0.99904111604643142
0.0040400903517803727,0.99901017168504991,-0.99901017168504991
0.0040400903517804889,0.99901017168504969,0
0.0040931862424304867,0.99894909146963129,0
0.0040931862424306029,0,0
0.0040999999999998841,0,0
0.0041000000000000003,0,0
0.0041067602183467488,0,0
0.0041067602183468685,0.99900061903961213,0
0.0041615773451736393,0.99893950979585244,0
0.004161577345173759,0.99893950979585233,-0.99893950979585233
0.0041816694768805089,0.99892004550036717,-0.99892004550036717
0.0041816694768806286,0,0
0.0041999999999998809,0,0
0.0042000000000000006,0,0
0.0042187046204299333,0,0
0.0042187046204300548,0.9990584708478526,-0.9990584708478526
0.0042373903332899535,0.99903235737685447,-0.99903235737685447
0.004237390333290075,0.99903235737685436,0
0.004293897353468995,0.99896355464762698,0
0.0042938973534691165,0,0
0.0042999999999998777,0,0
0.0043,0,0
0.004306065121052095,0,0
0.0043060651210522199,0.99900922630024325,0
0.0043643217459966707,0.99894300888521326,0
0.0043643217459967956,0.99894300888521315,-0.99894300888521315
0.0043796214099907698,0.99892786343932349,-0.99892786343932349
0.0043796214099908947,0,0
0.0043999999999998754,0,0
0.0044000000000000003,0,0
0.0044208195056460418,0,0
0.0044208195056461702,0.9990795881542055,-0.9990795881542055
0.0044347381095991307,0.99905890343358916,-0.99905890343358916
0.0044347381095992591,0.99905890343358894,0
0.0044944335970497039,0.99898135966935719,0
0.0044944335970498323,0,0
0.004499999999999873,0,0
0.0045000000000000005,0,0
0.004505541836047575,0,0
0.0045055418360477051,0.99902241800404235,0
0.0045670072938422115,0.99895026355437,0
0.0045670072938423416,0.99895026355436989,-0.99895026355436989
0.0045774600905677072,0.99893954759805093,-0.99893954759805093
0.0045774600905678373,0,0
0.004599999999999869,0,0
0.0045999999999999999,0,0
0.004623053347383054,0,0
0.0046230533473831876,0.99910431862780058,-0.99910431862780058
0.0046321437799700955,0.99908986870896543,-0.99908986870896543
0.0046321437799702291,0.99908986870896521,0
0.0046947933013541613,0.99900249556830023,0
0.0046947933013542949,0,0
0.0046999999999998666,0,0
0.0047000000000000002,0,0
0.0047051928624982763,0,0
0.0047051928624984134,0.99904018600333933,0
0.0047696230193482415,0.99896117345325375,0
0.0047696230193483785,0.99896117345325364,-0.99896117345325364
0.0047751939553876627,0.99895518749402212,-0.99895518749402212
0.0047751939553877997,0,0
0.0047999999999998643,0,0
0.0048000000000000004,0,0
0.0048253972258255583,0,0
0.0048253972258256971,0.99913246820052426,-0.99913246820052426
0.0048296172503487743,0.99912526244418687,-0.99912526244418687
0.0048296172503489131,0.99912526244418665,0
0.0048949755080117023,0.9990269317926378,0
0.0048949755080118411,0,0
0.0048999999999998602,0,0
0.0048999999999999998,0,0
0.0049050200315281104,0,0
0.0049050200315282526,0.99906246689796019,0
0.0049721582733499269,0.9989756181117071,0
0.0049721582733500691,0.99897561811170699,-0.99897561811170699
0.0049728318006425397,0.99897485178289336,-0.99897485178289336
0.004972831800642682,0,0
0.0049999999999998579,0,0
0.0050000000000000001,0,0
0.0050271681993573894,0,0
0.0050271681993575351,0,0.99916172698737715
0.0050278417266499632,0,0.99916049636200677
0.005027841726650115,0.99916049636200654,0
0.0050949799684718187,0.99905204097511424,0
0.0050949799684719644,0,0
0.0050999999999998555,0,0
0.0051000000000000004,0,0
0.0051050244919882241,0,0
0.0051050244919883716,0.99908665912808114,0
0.0051703827496512259,0.99899663734914268,0
0.0051703827496513734,0,0.99899663734914246
0.0051746027741743734,0,0.99899154089388797
0.0051746027741745209,0,0
0.0051999999999998532,0,0
0.0052000000000000006,0,0
0.0052248060446121944,0,0
0.0052248060446123453,0,0.9991626532039668
0.0052303769806517587,0,0.99915254721991897
0.0052303769806519096,0.99915254721991875,0
0.0052948071375016554,0.99904965338401841,0
0.0052948071375018063,0,0
0.0052999999999998491,0,0
0.0053,0,0
0.0053052066986457721,0,0
0.0053052066986459248,0.99908556197460097,0
0.0053678562200298284,0.99899908116149283,0
0.0053678562200299811,0,0.99899908116149261
0.0053769466526168794,0,0.99898812007539439
0.0053769466526170321,0,0
0.0053999999999998468,0,0
0.0054000000000000003,0,0
0.0054225399094321508,0,0
0.0054225399094323069,0,0.99914534395322985
0.0054329927061576464,0,0.99912721015924377
0.0054329927061578026,0.99912721015924344,0
0.005494458163952361,0.99903369553141996,0
0.0054944581639525172,0,0
0.0054999999999998444,0,0
0.0055000000000000005,0,0
0.005505566402950233,0,0
0.0055055664029503926,0.99907264436618304,0
0.0055652618904008695,0.99899237109037997,0
0.0055652618904010291,0,0.99899237109037975
0.0055791804943539584,0,0.99897607438513913
0.005579180494354118,0,0
0.0055999999999998403,0,0
0.0055999999999999999,0,0
0.0056203785900091679,0,0
0.0056203785900093292,0,0.99912097641908459
0.0056356782540032671,0,0.99909601384652347
0.0056356782540034284,0.99909601384652325,0
0.0056939348789478428,0.99901293351574239,0
0.0056939348789480041,0,0
0.005699999999999838,0,0
0.0057000000000000002,0,0
0.0057061026465309445,0,0
0.0057061026465311093,0.99905642925843774,0
0.0057626096667100467,0.99898307477978032,0
0.0057626096667102115,0,0.9989830747797801
0.0057812953795699853,0,0.99896200948956304
0.0057812953795701501,0,0
0.0057999999999998357,0,0
0.0058000000000000005,0,0
0.0058183305231194081,0,0
0.0058183305231195763,0,0.9990950559738806
0.0058384226548263609,0,0.999064422206981
0.0058384226548265292,0.99906442220698077,0
0.0058932397816531916,0.99899157603360123,0
0.0058932397816533599,0,0
0.0058999999999998325,0,0
0.0058999999999999999,0,0
0.0059068137575694285,0,0
0.0059068137575695985,0.9990410205279997,0
0.0059599096482195694,0.99897442576492623,0
0.0059599096482197394,0,0.99897442576492601
0.0059832829196089735,0,0.99894901921127444
0.0059832829196091435,0,0
0.0059999999999998293,0,0
0.0060000000000000001,0,0
0.006016403754462378,0,0
0.0060164037544625515,0,0.99907035020346269
0.0060412146684044052,0,0.99903501870514178
0.0060412146684045787,0.99903501870514155,0
0.0060923760227832692,0.99897166505802093,0
0.0060923760227834427,0,0
0.0060999999999998269,0,0
0.0061000000000000004,0,0
0.00610769735018344,0,0
0.006107697350183617,0.99902839419601808,0
0.0061571720932345917,0.99896805299014191,0
0.0061571720932347687,0,0.9989680529901418
0.0061851352904892807,0,0.99893853854017167
0.0061851352904894576,0,0
0.0061999999999998246,0,0
0.0062000000000000006,0,0
0.0062146059077188174,0,0
0.0062146059077189961,0,0.99904829949680041
0.0062440428347371934,0,0.99900901303463929
0.0062440428347373721,0.99900901303463907,0
0.0062913473860134834,0.99895421223682301,0
0.0062913473860136621,0,0
0.0062999999999998214,0,0
0.0063,0,0
0.0063087503269433597,0,0
0.0063087503269435418,0.99901949288638292,0
0.0063544073846190539,0.99896481041755791,0
0.0063544073846192361,0,0.9989648104175578
0.0063868452631553607,0,0.99893121823885522
0.0063868452631555429,0,0
0.0063999999999998182,0,0
0.0064000000000000003,0,0
0.006412944154433311,0,0
0.0064129441544334949,0,0.99902969424693522
0.0064468955265567845,0,0.99898695435951246
0.0064468955265569684,0.99898695435951224,0
0.0064901582674512931,0.99893973930710267,0
0.006490158267451477,0,0
0.0064999999999998158,0,0
0.0065000000000000006,0,0
0.0065099688846316965,0,0
0.0065099688846318839,0.99901474860727846,0
0.0065516259951509488,0.99896517452449429,0
0.0065516259951511361,0,0.99896517452449407
0.0065884062303660637,0,0.99892733800005129
0.006588406230366251,0,0
0.0065999999999998126,0,0
0.0066,0,0
0.0066114251848291344,0,0
0.0066114251848293252,0,0.99901499912122671
0.0066497610029330545,0,0.99896906948996766
0.0066497610029332454,0.99896906948996744,0
0.0066888136533298365,0.9989285351006888,0
0.0066888136533300273,0,0
0.0066999999999998094,0,0
0.0067000000000000002,0,0
0.006711348523333647,0,0
0.0067113485233338396,0.99901433275781271,0
0.0067488384527643287,0.99896943420163109,0
0.0067488384527645212,0,0.99896943420163087
0.0067898122301550522,0,0.99892700188078354
0.0067898122301552448,0,0
0.0067999999999998071,0,0
0.0068000000000000005,0,0
0.0068100551796736897,0,0
0.0068100551796738858,0,0.99900450760327364
0.0068526274636253465,0,0.998955423850167
0.0068526274636255425,0.99895542385016678,0
0.0068873190960731722,0.99892077764945786,0
0.0068873190960733683,0,0
0.0068999999999998047,0,0
0.0069000000000000008,0,0
0.0069128840589286356,0,0
0.0069128840589288351,0.99901827617825667,0
0.0069460553057229283,0.99897778085777367,0
0.0069460553057231278,0,0.99897778085777345
0.0069910579658238577,0,0.99893023093540878
0.0069910579658240572,0,0
0.0069999999999998015,0,0
0.0070000000000000001,0,0
0.0070088397833235564,0,0
0.0070088397833237576,0,0.99899841502296638
0.0070554831038242864,0,0.99894599874521639
0.0070554831038244876,0.99894599874521617,0
0.0070856806888854196,0.99891659199355731,0
0.0070856806888856209,0,0
0.0070999999999997983,0,0
0.0071000000000000004,0,0
0.007114569639033912,0,0
0.0071145696390341167,0.99902652742293807,0
0.0071432870877687861,0.99899035052736751,0
0.0071432870877689908,0,0.99899035052736729
0.0071921388224633715,0,0.9989370072464494
0.0071921388224635762,0,0
0.007199999999999796,0,0
0.0072000000000000007,0,0
0.0072077840780809038,0,0
0.007207784078081112,0,0.99899685255804338
0.0072583161689252773,0,0.99894072908596088
0.0072583161689254855,0.99894072908596065,0
0.0072839050390035845,0.99891607728011744,0
0.0072839050390037926,0,0
0.0072999999999997928,0,0
0.0073000000000000001,0,0
0.007316398762417897,0,0
0.0073163987624181069,0.99903898176469141,0
0.0073405442832887111,0.99900724288628273,0
0.007340544283288921,0,0.9990072428862824
0.007393050880017034,0,0.998947294920983
0.0073930508800172439,0,0
0.0073999999999997904,0,0
0.0074000000000000003,0,0
0.00740689256000235,0,0
0.0074068925600025634,0,0.99899990267410244
0.0074611150089697103,0,0.99893952240656636
0.0074611150089699237,0.99893952240656625,0
0.0074819992397522671,0.99891931914239174,0
0.0074819992397524805,0,0
0.0074999999999997872,0,0
0.0075000000000000006,0,0
0.0075183643018858007,0,0
0.0075183643018860175,0.99905549640377622,0
0.0075378372925417264,0.99902852916692064,0
0.0075378372925419433,0,0.99902852916692031
0.0075937909229356658,0,0.99896105011855263
0.0075937909229358827,0,0
0.007599999999999784,0,0
0.0076,0,0
0.0076061691163107877,0,0
0.0076061691163110063,0,0.99900760587135873
0.0076638681323991193,0,0.99894226899331739
0.0076638681323993379,0.99894226899331717,0
0.0076799708415237252,0.99892639497830638,0
0.0076799708415239438,0,0
0.0076999999999997817,0,0
0.0077000000000000002,0,0
0.0077204585305992038,0,0
0.0077204585305994259,0.99907589922287288,0
0.0077351763969927849,0.99905425475998488,0
0.0077351763969930069,0,0.99905425475998455
0.0077943564464840976,0,0.99897822580825246
0.0077943564464843197,0,0
0.0077999999999997785,0,0
0.0078000000000000005,0,0
0.0078056170045596807,0,0
0.0078056170045599045,0,0.99901996350311839
0.0078665642587713459,0,0.9989488477435251
0.0078665642587715714,0.99894884774352477,0
0.0078778278218088575,0.99893737576354724,0
0.007877827821809083,0,0
0.007899999999999777,0,0
0.0079000000000000008,0,0
0.0079226731517736092,0,0
0.0079226731517738382,0.99909999455135345,0
0.0079325717247971869,0.99908443931001822,0
0.0079325717247974159,0,0.99908443931001789
0.007994745659793313,0,0.99899877394841419
0.007994745659793542,0,0
0.0079999999999997729,0,0
0.0080000000000000002,0,0
0.0080052388337099895,0,0
0.0080052388337102185,0,0.99903693897144286
0.0080691923701034975,0,0.9989591299218562
0.0080691923701037265,0.99895912992185598,0
0.0080755785543848938,0.99895232613777651,0
0.0080755785543851228,0,0
0.0080999999999997688,0,0
0.0080999999999999996,0,0
0.0081249993316578929,0,0
0.0081249993316581254,0.99912756755378884,0
0.0081300332164901904,0.99911907568018121,0
0.0081300332164904229,0,0.99911907568018088
0.0081949574857565002,0,0.99902264636484683
0.0081949574857567327,0,0
0.0081999999999997682,0,0
0.0082000000000000007,0,0
0.0082050365472768148,0,0
0.0082050365472770507,0,0.99905845841740482
0.0082717417605221617,0,0.99897298182734329
0.0082717417605223977,0.99897298182734295,0
0.0082732317777677103,0.99897130359988118,0
0.0082732317777679462,0,0
0.0082999999999997642,0,0
0.0083000000000000001,0,0
0.0083274277356727936,0,0
0.0083274277356730295,0.99915838566238624,0
0.0083275705909294489,0.99915812615951283,0
0.0083275705909296848,0,0.99915812615951238
0.0083333333333330956,0,0.99914777169821678
0.0083333333333333332,0,0.99914777169821634
0.0083949915578955675,0,0.99904979311025444
0.0083949915578958069,0,0
0.0083999999999997618,0,0
0.0084000000000000012,0,0
0.0084050114087111071,0,0
0.0084050114087113499,0,0.9990844096881939
0.0084707965630208444,0,0.99899435572103445
0.0084707965630210873,-0.99899435572103423,0.99899435572103423
0.0084742020839159247,-0.99899026536233759,0.99899026536233759
0.0084742020839161675,0,0
0.0084999999999997595,0,0
0.0085000000000000006,0,0
0.0085251933115560521,0,0
0.008525193311556295,-0.99916403734267123,0.99916403734267123
0.0085299485675543064,-0.99915537383968656,0.99915537383968656
0.0085299485675545492,0,0.99915537383968611
0.0085948482143275735,0,0.99905121217503268
0.0085948482143278163,0,0
0.0085999999999997554,0,0
0.0086,0,0
0.008605163989173369,0,0
0.0086051639891736153,0,0.99908677851792316
0.008668282281011748,0,0.99899946950183061
0.0086682822810119943,-0.99899946950183027,0.99899946950183027
0.0086765633993185452,-0.99898945761186531,0.99898945761186531
0.0086765633993187916,0,0
0.0086999999999997531,0,0
0.0087000000000000011,0,0
0.0087229105530311629,0,0
0.0087229105530314127,-0.9991488536067431,0.9991488536067431
0.0087325516113174444,-0.99913197973531809,0.99913197973531809
0.0087325516113176942,0,0.99913197973531775
0.0087945284889755365,0,0.99903679358010233
0.0087945284889757863,0,0
0.0087999999999997507,0,0
0.0088000000000000005,0,0
0.0088054941578598542,0,0
0.0088054941578601074,0,0.99907512929964648
0.008865698569190875,0,0.99899374796775653
0.0088656985691911282,-0.9989937479677562,0.9989937479677562
0.0088788162137629981,-0.99897830105440166,0.99897830105440166
0.0088788162137632513,0,0
0.0088999999999997467,0,0
0.0088999999999999999,0,0
0.0089207311683260869,0,0
0.0089207311683263436,-0.99912521369109342,0.99912521369109342
0.0089352262758206642,-0.99910130706632716,0.99910130706632716
0.0089352262758209209,0,0.99910130706632672
0.0089940341001759124,0,0.99901648602578508
0.0089940341001761692,0,0
0.0089999999999997461,0,0
0.0090000000000000011,0,0
0.0090060010750347575,0,0
0.0090060010750350177,0,0.99905912577135358
0.0090630552979704838,0,0.99898461919221893
0.009063055297970744,-0.99898461919221859,0.99898461919221859
0.0090809515223879891,-0.99896431553048182,0.99896431553048182
0.0090809515223882493,0,0
0.009099999999999742,0,0
0.0091000000000000004,0,0
0.0091186636563364721,0,0
0.0091186636563367323,-0.99909932762682785,0.99909932762682785
0.0091379616416939775,-0.99906956680359826,0.99906956680359826
0.0091379616416942377,0,0.99906956680359782
0.0091933674368397857,0,0.99899506037059094
0.0091933674368400459,0,0
0.0091999999999997379,0,0
0.0091999999999999998,0,0
0.0092066831879133483,0,0
0.009206683187913612,0,0.99904341958766341
0.0092603625367670781,0,0.9989757303790574
0.0092603625367673418,-0.99897573037905707,0.99897573037905707
0.0092829608455970766,-0.99895102649853595,0.99895102649853595
