"Time / s","Vm1:Measured voltage"
0,0
4.2632564145606007e-18,-3.7895612573871653e-13
0.00016358921188368443,-10.358517195790402
0.00033634866290878015,-15.283299467434086
0.00054733467260322335,-17.170424212871847
0.0007910983266381916,-16.890423586498308
0.0010748493287670113,-15.412522235882717
0.0014128905181780504,-13.332175622388796
0.001826553724318775,-10.978920071848725
0.002351065433767991,-8.5244917486959881
0.0030465842695693362,-6.0813364865094446
0.0040016105718859319,-3.8214918664862654
0.0049999999999998579,-2.3478449189559045
0.0050000000000000001,-2.3478449189557451
0.0060000000000000001,-1.4331552709169708
0.0068475284501161504,-0.94629437983592324
0.0075782794619531687,-0.66749455205286345
0.0083481704218753908,-0.46005389696297666
0.0092747852169951708,-0.29116046078288327
0.01027478521699517,-0.17254784981298418
0.011213699798039697,-0.10062273695413235
0.01200948606523132,-0.069478253708901552
0.012751998848620931,-0.050866931164589686
0.01358339953412243,-0.033585289096832491
0.014558193798598769,-0.016993126745162151
0.014999999999999573,-0.017127907452041027
0.014999999999999999,-0.017127907452039057
0.015998225476184579,-0.0085647646890501632
0.01699822547618458,-0.00045994214403258932
0.017996487125874209,0.011173617452012827
0.018833344102902251,0.0095703454961868911
0.019558280947189283,0.0025488626785474117
0.020333017005858149,0.00097923454220920358
0.021270540965926916,0.0029131380357442851
0.022270540965926917,0.0086093936989890471
0.023201451240817111,0.013755990242409144
0.023991770890003733,0.007903313418807692
0.024736830861665036,0.0032532533735860208
0.02499999999999929,0.0011126665645157527
0.025000000000000001,0.0011126665645124032
0.02583939960389766,0.00093252001474542975
0.026839399603897661,0.0024254170392635499
0.027839399603897662,0.0059715377608197326
0.028839399603897663,0.014509651875225488
0.02968790455393238,0.012672666004440336
0.030419861575548445,0.004858355324911752
0.031189948119964239,0.0024269174316804837
0.032115314934968407,0.0036107983727237496
0.033115314934968408,0.0087427573482144749
0.034054518539355878,0.014250145326043961
0.034850624322014939,0.0085696819319800721
0.034999999999999004,0.0048501119426581762
0.034999999999999996,0.0048501119426398349
0.035742540123788663,0.0020002722371293552
0.036673834917266633,0.0030925783582057137
0.037673834917266634,0.0074819990617020285
0.038642803365382061,0.014832060057223539
0.039459546941221578,0.010334237268875016
0.040193129962263936,0.0040095249911689806
0.040995193067602242,0.0025159016976139641
0.04195095879649214,0.0045749685423255582
0.04295095879649214,0.011067176460790071
0.043846961017045265,0.013460212268331842
0.044612753943512232,0.0065284770764658107
0.044999999999998722,0.0015281183057908971
0.044999999999999998,0.0015281183057834638
0.045755726295039885,0.00069065306755863084
0.046755726295039886,0.001670739651371881
0.047755726295039887,0.0040416207445936533
0.048755726295039888,0.0097769144122967916
0.049674220157135504,0.013863858863589304
0.050455848483564734,0.0075212497675009177
0.051204695506562849,0.0032404772121195496
0.052056680903476239,0.0028995705716954798
0.05304415991077531,0.0064768491291675376
0.054028006787870869,0.014134567936263928
0.054866335965804175,0.011482803985150128
0.054999999999998439,0.0069002923596318154
0.055,0.0069002923595907666
0.055737506356183804,0.0027497192568797131
0.056606341514106998,0.002769683064258812
0.057606341514106998,0.0067000208786477874
0.058596948535271608,0.015268240677784928
0.05942857248214909,0.011827073871151783
0.060155754100108427,0.0043946597218498529
0.060937506934208331,0.0023862455148518751
0.061879773716919557,0.0039687573063524745
0.062879773716919551,0.0096006496027443156
0.063801615755691432,0.013925602478683657
0.06458559133923944,0.0076817797608815658
0.064999999999998156,0.0016479427151467
0.065000000000000002,0.0016479427151351103
0.065747824598695298,0.00070499351108752831
0.066747824598695299,0.0017054193918644798
0.0677478245986953,0.004125506484150207
0.068747824598695301,0.0099798347731189507
0.069662552577465814,0.013794900747222033
0.070441537717029601,0.0073447571286354013
0.071191535593601252,0.0031897970706623383
